"module name","license","repository"
"d3@7.9.0","ISC","https://github.com/d3/d3"
"dagre-d3-es@7.0.11","MIT","https://github.com/tbo47/dagre-es"
"dayjs@1.11.13","MIT","https://github.com/iamkun/dayjs"
"debug@4.4.1","MIT","https://github.com/debug-js/debug"
"decode-named-character-reference@1.1.0","MIT","https://github.com/wooorm/decode-named-character-reference"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"delaunator@5.0.1","ISC","https://github.com/mapbox/delaunator"
"dequal@2.0.3","MIT","https://github.com/lukeed/dequal"
"design-doc-editor@0.0.0","UNLICENSED",""
"devlop@1.1.0","MIT","https://github.com/wooorm/devlop"
"diff@5.2.0","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"direction@2.0.1","MIT","https://github.com/wooorm/direction"
"dompurify@3.2.6","(MPL-2.0 OR Apache-2.0)","https://github.com/cure53/DOMPurify"
"dset@3.1.4","MIT","https://github.com/lukeed/dset"
"electron-to-chromium@1.5.167","ISC","https://github.com/kilian/electron-to-chromium"
"entities@6.0.1","BSD-2-Clause","https://github.com/fb55/entities"
"esbuild@0.25.5","MIT","https://github.com/evanw/esbuild"
"escalade@3.2.0","MIT","https://github.com/lukeed/escalade"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@5.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"eslint-plugin-react-hooks@5.2.0","MIT","https://github.com/facebook/react"
"eslint-plugin-react-refresh@0.4.20","MIT","https://github.com/ArnaudBarre/eslint-plugin-react-refresh"
"eslint-scope@8.4.0","BSD-2-Clause","https://github.com/eslint/js"
"eslint-visitor-keys@3.4.3","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint-visitor-keys@4.2.1","Apache-2.0","https://github.com/eslint/js"
"eslint@9.28.0","MIT","https://github.com/eslint/eslint"
"espree@10.4.0","BSD-2-Clause","https://github.com/eslint/js"
"esquery@1.6.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-util-is-identifier-name@3.0.0","MIT","https://github.com/syntax-tree/estree-util-is-identifier-name"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"exsolve@1.0.6","MIT","https://github.com/unjs/exsolve"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-glob@3.3.3","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-xml-parser@4.4.1","MIT","https://github.com/NaturalIntelligence/fast-xml-parser"
"fastq@1.19.1","ISC","https://github.com/mcollina/fastq"
"fault@1.0.4","MIT","https://github.com/wooorm/fault"
"fdir@6.4.6","MIT","https://github.com/thecodrr/fdir"
"file-entry-cache@8.0.0","MIT","https://github.com/jaredwray/file-entry-cache"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@4.0.1","MIT","https://github.com/jaredwray/flat-cache"
"flatted@3.3.3","ISC","https://github.com/WebReflection/flatted"
"format@0.2.2","MIT","https://github.com/samsonjs/format"
"fsevents@2.3.3","MIT","https://github.com/fsevents/fsevents"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"github-slugger@2.0.0","ISC","https://github.com/Flet/github-slugger"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@14.0.0","MIT","https://github.com/sindresorhus/globals"
"globals@15.15.0","MIT","https://github.com/sindresorhus/globals"
"globals@16.2.0","MIT","https://github.com/sindresorhus/globals"
"graphemer@1.4.0","MIT","https://github.com/flmnt/graphemer"
"graphql@16.11.0","MIT","https://github.com/graphql/graphql-js"
"hachure-fill@0.5.2","MIT","https://github.com/pshihn/hachure-fill"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"hast-util-from-html@2.0.3","MIT","https://github.com/syntax-tree/hast-util-from-html"
"hast-util-from-parse5@8.0.3","MIT","https://github.com/syntax-tree/hast-util-from-parse5"
"hast-util-has-property@3.0.0","MIT","https://github.com/syntax-tree/hast-util-has-property"
"hast-util-heading-rank@3.0.0","MIT","https://github.com/syntax-tree/hast-util-heading-rank"
"hast-util-is-element@3.0.0","MIT","https://github.com/syntax-tree/hast-util-is-element"
"hast-util-parse-selector@2.2.5","MIT","https://github.com/syntax-tree/hast-util-parse-selector"
"hast-util-parse-selector@3.1.1","MIT","https://github.com/syntax-tree/hast-util-parse-selector"
"hast-util-parse-selector@4.0.0","MIT","https://github.com/syntax-tree/hast-util-parse-selector"
"hast-util-raw@9.1.0","MIT","https://github.com/syntax-tree/hast-util-raw"
"hast-util-select@6.0.4","MIT","https://github.com/syntax-tree/hast-util-select"
"hast-util-to-html@9.0.5","MIT","https://github.com/syntax-tree/hast-util-to-html"
"hast-util-to-jsx-runtime@2.3.6","MIT","https://github.com/syntax-tree/hast-util-to-jsx-runtime"
"hast-util-to-parse5@8.0.0","MIT","https://github.com/syntax-tree/hast-util-to-parse5"
"hast-util-to-string@3.0.1","MIT","https://github.com/rehypejs/rehype-minify/tree/main/packages/hast-util-to-string"
"hast-util-whitespace@2.0.1","MIT","https://github.com/syntax-tree/hast-util-whitespace"
"hast-util-whitespace@3.0.0","MIT","https://github.com/syntax-tree/hast-util-whitespace"
"hastscript@6.0.0","MIT","https://github.com/syntax-tree/hastscript"
"hastscript@7.2.0","MIT","https://github.com/syntax-tree/hastscript"
"hastscript@9.0.1","MIT","https://github.com/syntax-tree/hastscript"
"highlight.js@10.7.3","BSD-3-Clause","https://github.com/highlightjs/highlight.js"
"highlightjs-vue@1.0.0","CC0-1.0","https://github.com/highlightjs/highlightjs-vue"
"html-url-attributes@3.0.1","MIT","https://github.com/rehypejs/rehype-minify/tree/main/packages/html-url-attributes"
"html-void-elements@3.0.0","MIT","https://github.com/wooorm/html-void-elements"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore@5.3.2","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@7.0.5","MIT","https://github.com/kaelzhang/node-ignore"
"immer@9.0.21","MIT","https://github.com/immerjs/immer"
"import-fresh@3.3.1","MIT","https://github.com/sindresorhus/import-fresh"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"inline-style-parser@0.1.1","MIT","https://github.com/remarkablemark/inline-style-parser"
"inline-style-parser@0.2.4","MIT","https://github.com/remarkablemark/inline-style-parser"
"internmap@1.0.1","ISC","https://github.com/mbostock/internmap"
"internmap@2.0.3","ISC","https://github.com/mbostock/internmap"
"is-alphabetical@1.0.4","MIT","https://github.com/wooorm/is-alphabetical"
"is-alphabetical@2.0.1","MIT","https://github.com/wooorm/is-alphabetical"
"is-alphanumerical@1.0.4","MIT","https://github.com/wooorm/is-alphanumerical"
"is-alphanumerical@2.0.1","MIT","https://github.com/wooorm/is-alphanumerical"
"is-buffer@2.0.5","MIT","https://github.com/feross/is-buffer"
"is-decimal@1.0.4","MIT","https://github.com/wooorm/is-decimal"
"is-decimal@2.0.1","MIT","https://github.com/wooorm/is-decimal"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-hexadecimal@1.0.4","MIT","https://github.com/wooorm/is-hexadecimal"
"is-hexadecimal@2.0.1","MIT","https://github.com/wooorm/is-hexadecimal"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-plain-obj@4.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"jose@5.10.0","MIT","https://github.com/panva/jose"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml"
"jsesc@3.1.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jstat@1.9.6","MIT","https://github.com/jstat/jstat"
"katex@0.16.22","MIT","https://github.com/KaTeX/KaTeX"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv"
"khroma@2.1.0","MIT*","https://github.com/fabiospampinato/khroma"
"kleur@4.1.5","MIT","https://github.com/lukeed/kleur"
"kolorist@1.8.0","MIT","https://github.com/marvinhagemeister/kolorist"
"langium@3.3.1","MIT","https://github.com/eclipse-langium/langium"
"layout-base@1.0.2","MIT","https://github.com/iVis-at-Bilkent/layout-base"
"layout-base@2.0.1","MIT","https://github.com/iVis-at-Bilkent/layout-base"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"local-pkg@1.1.1","MIT","https://github.com/antfu/local-pkg"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.21","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"longest-streak@3.1.0","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lowlight@1.20.0","MIT","https://github.com/wooorm/lowlight"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lucide-react@0.514.0","ISC","https://github.com/lucide-icons/lucide"
"markdown-table@3.0.4","MIT","https://github.com/wooorm/markdown-table"
"marked@15.0.12","MIT","https://github.com/markedjs/marked"
"mdast-util-definitions@5.1.2","MIT","https://github.com/syntax-tree/mdast-util-definitions"
"mdast-util-find-and-replace@3.0.2","MIT","https://github.com/syntax-tree/mdast-util-find-and-replace"
"mdast-util-from-markdown@1.3.1","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-from-markdown@2.0.2","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-gfm-autolink-literal@2.0.1","MIT","https://github.com/syntax-tree/mdast-util-gfm-autolink-literal"
"mdast-util-gfm-footnote@2.1.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-footnote"
"mdast-util-gfm-strikethrough@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-strikethrough"
"mdast-util-gfm-table@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-table"
"mdast-util-gfm-task-list-item@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-task-list-item"
"mdast-util-gfm@3.1.0","MIT","https://github.com/syntax-tree/mdast-util-gfm"
"mdast-util-math@3.0.0","MIT","https://github.com/syntax-tree/mdast-util-math"
"mdast-util-mdx-expression@2.0.1","MIT","https://github.com/syntax-tree/mdast-util-mdx-expression"
"mdast-util-mdx-jsx@3.2.0","MIT","https://github.com/syntax-tree/mdast-util-mdx-jsx"
"mdast-util-mdxjs-esm@2.0.1","MIT","https://github.com/syntax-tree/mdast-util-mdxjs-esm"
"mdast-util-phrasing@4.1.0","MIT","https://github.com/syntax-tree/mdast-util-phrasing"
"mdast-util-to-hast@12.3.0","MIT","https://github.com/syntax-tree/mdast-util-to-hast"
"mdast-util-to-hast@13.2.0","MIT","https://github.com/syntax-tree/mdast-util-to-hast"
"mdast-util-to-markdown@2.1.2","MIT","https://github.com/syntax-tree/mdast-util-to-markdown"
"mdast-util-to-string@3.2.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdast-util-to-string@4.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"mermaid@11.6.0","MIT","https://github.com/mermaid-js/mermaid"
"micromark-core-commonmark@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-core-commonmark"
"micromark-core-commonmark@2.0.3","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-core-commonmark"
"micromark-extension-gfm-autolink-literal@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-autolink-literal"
"micromark-extension-gfm-footnote@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-footnote"
"micromark-extension-gfm-strikethrough@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-strikethrough"
"micromark-extension-gfm-table@2.1.1","MIT","https://github.com/micromark/micromark-extension-gfm-table"
"micromark-extension-gfm-tagfilter@2.0.0","MIT","https://github.com/micromark/micromark-extension-gfm-tagfilter"
"micromark-extension-gfm-task-list-item@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-task-list-item"
"micromark-extension-gfm@3.0.0","MIT","https://github.com/micromark/micromark-extension-gfm"
"micromark-extension-math@3.1.0","MIT","https://github.com/micromark/micromark-extension-math"
"micromark-factory-destination@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-destination"
"micromark-factory-destination@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-destination"
"micromark-factory-label@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-label"
"micromark-factory-label@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-label"
"micromark-factory-space@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-space"
"micromark-factory-space@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-space"
"micromark-factory-title@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-title"
"micromark-factory-title@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-title"
"micromark-factory-whitespace@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-whitespace"
"micromark-factory-whitespace@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-whitespace"
"micromark-util-character@1.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-character"
"micromark-util-character@2.1.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-character"
"micromark-util-chunked@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-chunked"
"micromark-util-chunked@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-chunked"
"micromark-util-classify-character@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-classify-character"
"micromark-util-classify-character@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-classify-character"
"micromark-util-combine-extensions@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-combine-extensions"
"micromark-util-combine-extensions@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-combine-extensions"
"micromark-util-decode-numeric-character-reference@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-numeric-character-reference"
"micromark-util-decode-numeric-character-reference@2.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-numeric-character-reference"
"micromark-util-decode-string@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-string"
"micromark-util-decode-string@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-string"
"micromark-util-encode@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-encode"
"micromark-util-encode@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-encode"
"micromark-util-html-tag-name@1.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-html-tag-name"
"micromark-util-html-tag-name@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-html-tag-name"
"micromark-util-normalize-identifier@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-normalize-identifier"
"micromark-util-normalize-identifier@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-normalize-identifier"
"micromark-util-resolve-all@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-resolve-all"
"micromark-util-resolve-all@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-resolve-all"
"micromark-util-sanitize-uri@1.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-sanitize-uri"
"micromark-util-sanitize-uri@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-sanitize-uri"
"micromark-util-subtokenize@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-subtokenize"
"micromark-util-subtokenize@2.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-subtokenize"
"micromark-util-symbol@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-symbol"
"micromark-util-symbol@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-symbol"
"micromark-util-types@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-types"
"micromark-util-types@2.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-types"
"micromark@3.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark"
"micromark@4.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.5","ISC","https://github.com/isaacs/minimatch"
"mlly@1.7.4","MIT","https://github.com/unjs/mlly"
"mri@1.2.0","MIT","https://github.com/lukeed/mri"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"nanoid@3.3.11","MIT","https://github.com/ai/nanoid"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch"
"node-releases@2.0.19","MIT","https://github.com/chicoxyzzy/node-releases"
"nth-check@2.1.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"numeral@2.0.6","MIT","https://github.com/adamwdraper/Numeral-js"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"openai@5.5.0","Apache-2.0","https://github.com/openai/openai-node"
"optionator@0.9.4","MIT","https://github.com/gkz/optionator"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"package-manager-detector@1.3.0","MIT","https://github.com/antfu-collective/package-manager-detector"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-entities@2.0.0","MIT","https://github.com/wooorm/parse-entities"
"parse-entities@4.0.2","MIT","https://github.com/wooorm/parse-entities"
"parse-numeric-range@1.3.0","ISC","https://github.com/euank/node-parse-numeric-range"
"parse5@7.3.0","MIT","https://github.com/inikulin/parse5"
"path-data-parser@0.1.0","MIT","https://github.com/pshihn/path-data-parser"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"pathe@2.0.3","MIT","https://github.com/unjs/pathe"
"picocolors@1.1.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"picomatch@4.0.2","MIT","https://github.com/micromatch/picomatch"
"pkg-types@1.3.1","MIT","https://github.com/unjs/pkg-types"
"pkg-types@2.1.0","MIT","https://github.com/unjs/pkg-types"
"points-on-curve@0.2.0","MIT","https://github.com/pshihn/bezier-points"
"points-on-path@0.2.1","MIT","https://github.com/pshihn/points-on-path"
"postcss@8.5.5","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prismjs@1.27.0","MIT","https://github.com/PrismJS/prism"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types"
"property-information@5.6.0","MIT","https://github.com/wooorm/property-information"
"property-information@6.5.0","MIT","https://github.com/wooorm/property-information"
"property-information@7.1.0","MIT","https://github.com/wooorm/property-information"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"quansync@0.2.10","MIT","https://github.com/quansync-dev/quansync"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"react-dom@19.1.0","MIT","https://github.com/facebook/react"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-is@18.3.1","MIT","https://github.com/facebook/react"
"react-markdown@10.1.0","MIT","https://github.com/remarkjs/react-markdown"
"react-markdown@8.0.7","MIT","https://github.com/remarkjs/react-markdown"
"react-markdown@9.0.3","MIT","https://github.com/remarkjs/react-markdown"
"react-refresh@0.17.0","MIT","https://github.com/facebook/react"
"react-syntax-highlighter@15.6.1","MIT","https://github.com/react-syntax-highlighter/react-syntax-highlighter"
"react@19.1.0","MIT","https://github.com/facebook/react"
"refractor@3.6.0","MIT","https://github.com/wooorm/refractor"
"refractor@4.9.0","MIT","https://github.com/wooorm/refractor"
"regenerator-runtime@0.14.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime"
"rehype-attr@3.0.3","MIT","https://github.com/jaywcjlove/rehype-attr"
"rehype-autolink-headings@7.1.0","MIT","https://github.com/rehypejs/rehype-autolink-headings"
"rehype-ignore@2.0.2","MIT","https://github.com/jaywcjlove/rehype-ignore"
"rehype-parse@9.0.1","MIT","https://github.com/rehypejs/rehype/tree/main/packages/rehype-parse"
"rehype-prism-plus@2.0.0","MIT","https://github.com/timlrx/rehype-prism-plus"
"rehype-prism-plus@2.0.1","MIT","https://github.com/timlrx/rehype-prism-plus"
"rehype-raw@7.0.0","MIT","https://github.com/rehypejs/rehype-raw"
"rehype-rewrite@4.0.2","MIT","https://github.com/jaywcjlove/rehype-rewrite"
"rehype-slug@6.0.0","MIT","https://github.com/rehypejs/rehype-slug"
"rehype-stringify@10.0.1","MIT","https://github.com/rehypejs/rehype/tree/main/packages/rehype-stringify"
"rehype@13.0.2","MIT","https://github.com/rehypejs/rehype/tree/main/packages/rehype"
"remark-gfm@4.0.1","MIT","https://github.com/remarkjs/remark-gfm"
"remark-github-blockquote-alert@1.3.1","MIT","https://github.com/jaywcjlove/remark-github-blockquote-alert"
"remark-math@6.0.0","MIT","https://github.com/remarkjs/remark-math/tree/main/packages/remark-math"
"remark-parse@10.0.2","MIT","https://github.com/remarkjs/remark/tree/main/packages/remark-parse"
"remark-parse@11.0.0","MIT","https://github.com/remarkjs/remark/tree/main/packages/remark-parse"
"remark-rehype@10.1.0","MIT","https://github.com/remarkjs/remark-rehype"
"remark-rehype@11.1.2","MIT","https://github.com/remarkjs/remark-rehype"
"remark-stringify@11.0.0","MIT","https://github.com/remarkjs/remark/tree/main/packages/remark-stringify"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"reusify@1.1.0","MIT","https://github.com/mcollina/reusify"
"robust-predicates@3.0.2","Unlicense","https://github.com/mourner/robust-predicates"
"rollup@4.43.0","MIT","https://github.com/rollup/rollup"
"roughjs@4.6.6","MIT","https://github.com/pshihn/rough"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rw@1.3.3","BSD-3-Clause","https://github.com/mbostock/rw"
"sade@1.8.1","MIT","https://github.com/lukeed/sade"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"scheduler@0.26.0","MIT","https://github.com/facebook/react"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.7.2","ISC","https://github.com/npm/node-semver"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"source-map-js@1.2.1","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"space-separated-tokens@1.1.5","MIT","https://github.com/wooorm/space-separated-tokens"
"space-separated-tokens@2.0.2","MIT","https://github.com/wooorm/space-separated-tokens"
"stringify-entities@4.0.4","MIT","https://github.com/wooorm/stringify-entities"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strnum@1.1.2","MIT","https://github.com/NaturalIntelligence/strnum"
"style-to-js@1.1.16","MIT","https://github.com/remarkablemark/style-to-js"
"style-to-object@0.4.4","MIT","https://github.com/remarkablemark/style-to-object"
"style-to-object@1.0.8","MIT","https://github.com/remarkablemark/style-to-object"
"stylis@4.3.6","MIT","https://github.com/thysultan/stylis.js"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"tabbable@6.2.0","MIT","https://github.com/focus-trap/tabbable"
"tiny-emitter@2.1.0","MIT","https://github.com/scottcorgan/tiny-emitter"
"tinyexec@1.0.1","MIT","https://github.com/tinylibs/tinyexec"
"tinyglobby@0.2.14","MIT","https://github.com/SuperchupuDev/tinyglobby"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"trim-lines@3.0.1","MIT","https://github.com/wooorm/trim-lines"
"trough@2.2.0","MIT","https://github.com/wooorm/trough"
"ts-api-utils@2.1.0","MIT","https://github.com/JoshuaKGoldberg/ts-api-utils"
"ts-dedent@2.2.0","MIT","https://github.com/tamino-martinius/node-ts-dedent"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"typescript-eslint@8.34.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"typescript@5.8.3","Apache-2.0","https://github.com/microsoft/TypeScript"
"ufo@1.6.1","MIT","https://github.com/unjs/ufo"
"unified@10.1.2","MIT","https://github.com/unifiedjs/unified"
"unified@11.0.5","MIT","https://github.com/unifiedjs/unified"
"unist-util-filter@5.0.1","MIT","https://github.com/syntax-tree/unist-util-filter"
"unist-util-generated@2.0.1","MIT","https://github.com/syntax-tree/unist-util-generated"
"unist-util-is@5.2.1","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-is@6.0.0","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-position@4.0.4","MIT","https://github.com/syntax-tree/unist-util-position"
"unist-util-position@5.0.0","MIT","https://github.com/syntax-tree/unist-util-position"
"unist-util-remove-position@5.0.0","MIT","https://github.com/syntax-tree/unist-util-remove-position"
"unist-util-stringify-position@3.0.3","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-stringify-position@4.0.0","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-parents@5.1.3","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit-parents@6.0.1","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@4.1.2","MIT","https://github.com/syntax-tree/unist-util-visit"
"unist-util-visit@5.0.0","MIT","https://github.com/syntax-tree/unist-util-visit"
"untruncate-json@0.0.1","MIT","https://github.com/dphilipson/untruncate-json"
"update-browserslist-db@1.1.3","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urql@4.2.2","MIT","https://github.com/urql-graphql/urql"
"use-sync-external-store@1.5.0","MIT","https://github.com/facebook/react"
"uuid@10.0.0","MIT","https://github.com/uuidjs/uuid"
"uuid@11.1.0","MIT","https://github.com/uuidjs/uuid"
